o_zone_id,d_zone_id,volume,reconstructed_flow,raw_residual,audit_abs_tolerance,audit_pass
17,18,600.0,599.9999999731488,-2.6851239454117604e-08,7e-06,True
17,19,1700.0,1699.9999999895483,-1.0451685739099048e-08,1.8e-05,True
17,20,1700.0,1699.9999999706279,-2.9372131393756717e-08,1.8e-05,True
17,21,600.0,599.9999999143959,-8.560414244129788e-08,7e-06,True
17,22,1700.0,1699.999999984172,-1.582793629495427e-08,1.8e-05,True
17,23,600.0,599.9999999339034,-6.609661795664579e-08,7e-06,True
17,24,300.0,299.9999997602146,-2.3978537910807063e-07,4e-06,True
18,1,100.0,99.99999936540574,-6.345942580310293e-07,2e-06,True
18,4,100.0,99.99999940522983,-5.94770170891934e-07,2e-06,True
18,6,100.0,99.9999994621881,-5.378118999033177e-07,2e-06,True
18,7,200.0,199.99999999953513,-4.6486547944368795e-10,3e-06,True
18,8,300.0,299.99999996102497,-3.897503120242618e-08,4e-06,True
18,9,200.0,199.99999995948858,-4.051142354910553e-08,3e-06,True
18,10,700.0,699.9999999732852,-2.6714815248851664e-08,8e-06,True
18,11,200.0,199.99999996196547,-3.803452841566468e-08,3e-06,True
18,12,200.0,199.9999994469442,-5.530557984911866e-07,3e-06,True
18,13,100.0,99.99999944772263,-5.52277370502452e-07,2e-06,True
18,14,100.0,99.99999995384769,-4.6152308641467243e-08,2e-06,True
18,15,200.0,199.9999999790428,-2.095720219585928e-08,3e-06,True
18,16,500.0,499.9999999997188,-2.8120439310441725e-10,6e-06,True
18,17,600.0,599.9999999746151,-2.53849066211842e-08,7e-06,True
18,19,300.0,299.99999998160064,-1.8399362033960642e-08,4e-06,True
18,20,400.0,399.99999999747905,-2.5209487830579747e-09,4.9999999999999996e-06,True
18,21,100.0,99.99999994124708,-5.875291719803499e-08,2e-06,True
18,22,300.0,299.99999998907975,-1.0920246040768689e-08,4e-06,True
18,23,100.0,99.99999993881109,-6.118891349160549e-08,2e-06,True
19,1,300.0,299.99999995875066,-4.124933639104711e-08,4e-06,True
19,2,100.0,99.99999934744005,-6.525599474116461e-07,2e-06,True
19,4,200.0,199.99999996086035,-3.913964974344708e-08,3e-06,True
19,5,100.0,99.99999996344727,-3.655273417280114e-08,2e-06,True
19,6,200.0,199.99999944411942,-5.558805753480556e-07,3e-06,True
19,7,400.0,399.99999998146654,-1.853345565905329e-08,4.9999999999999996e-06,True
19,8,700.0,699.9999999429564,-5.704362138203578e-08,8e-06,True
19,9,400.0,399.9999999800446,-1.99553937818564e-08,4.9999999999999996e-06,True
19,10,1800.0,1799.9999999866927,-1.33072717289906e-08,1.9e-05,True
19,11,400.0,399.9999999753731,-2.4626899630675325e-08,4.9999999999999996e-06,True
19,12,300.0,299.999999961907,-3.809299187196302e-08,4e-06,True
19,13,300.0,299.99999992300866,-7.699134130234597e-08,4e-06,True
19,14,300.0,299.99999997224705,-2.77529466075066e-08,4e-06,True
19,15,800.0,799.999999997442,-2.5579538487363607e-09,9e-06,True
19,16,1300.0,1299.9999999625375,-3.74625415133778e-08,1.4000000000000001e-05,True
19,17,1700.0,1699.9999999891138,-1.0886196832871065e-08,1.8e-05,True
19,18,300.0,299.9999999819313,-1.8068703866447322e-08,4e-06,True
19,20,1200.0,1199.999999984402,-1.5598061509081163e-08,1.3000000000000001e-05,True
19,21,400.0,399.9999999921463,-7.853714123484679e-09,4.9999999999999996e-06,True
19,22,1200.0,1199.9999999946235,-5.376477929530665e-09,1.3000000000000001e-05,True
19,23,300.0,299.99999994435495,-5.564504590438446e-08,4e-06,True
19,24,100.0,99.99999983796505,-1.6203495079025743e-07,2e-06,True
20,1,300.0,299.9999994483738,-5.516262149285467e-07,4e-06,True
20,2,100.0,99.99999936303796,-6.369620422219668e-07,2e-06,True
20,4,300.0,299.9999994027591,-5.972408985144284e-07,4e-06,True
20,5,100.0,99.99999940534602,-5.946539829437825e-07,2e-06,True
20,6,300.0,299.9999994597174,-5.402825991041027e-07,4e-06,True
20,7,500.0,499.9999999970644,-2.935621523647569e-09,6e-06,True
20,8,900.0,899.9999999585542,-4.144578724663006e-08,1e-05,True
20,9,600.0,599.9999999570177,-4.29822648584377e-08,7e-06,True
20,10,2500.0,2499.9999999708143,-2.9185684979893267e-08,2.6000000000000002e-05,True
20,11,600.0,599.9999999594947,-4.050525603815913e-08,7e-06,True
20,12,500.0,499.9999994494651,-5.50534878129838e-07,6e-06,True
20,13,600.0,599.9999994502435,-5.497564643519581e-07,7e-06,True
20,14,500.0,499.99999995636864,-4.363135985840927e-08,6e-06,True
20,15,1100.0,1099.9999999815636,-1.8436367099639028e-08,1.2e-05,True
20,16,1600.0,1599.999999997248,-2.7519035938894376e-09,1.7e-05,True
20,17,1700.0,1699.9999999721442,-2.7855776352225803e-08,1.8e-05,True
20,18,400.0,399.99999999752924,-2.470756044203881e-09,4.9999999999999996e-06,True
20,19,1200.0,1199.9999999841216,-1.5878413250902668e-08,1.3000000000000001e-05,True
20,21,1200.0,1199.999999943768,-5.6232011047541164e-08,1.3000000000000001e-05,True
20,22,2400.0,2399.999999991601,-8.399183570872992e-09,2.5e-05,True
20,23,700.0,699.999999941332,-5.866797891940223e-08,8e-06,True
20,24,400.0,399.99999978958687,-2.104131340274762e-07,4.9999999999999996e-06,True
21,1,100.0,99.9999995046057,-4.953943033569885e-07,2e-06,True
21,4,200.0,199.99999950319,-4.968100029145717e-07,3e-06,True
21,5,100.0,99.9999995008776,-4.991223931938293e-07,2e-06,True
21,6,100.0,99.9999994102944,-5.897056070125473e-07,2e-06,True
21,7,200.0,199.99999994764144,-5.2358558377818554e-08,3e-06,True
21,8,400.0,399.99999990913113,-9.08688662093482e-08,4.9999999999999996e-06,True
21,9,300.0,299.9999999797625,-2.023750766966259e-08,4e-06,True
21,10,1200.0,1199.9999999864106,-1.358944246021565e-08,1.3000000000000001e-05,True
21,11,400.0,399.9999997549888,-2.4501122197762015e-07,4.9999999999999996e-06,True
21,12,300.0,299.9999995056971,-4.943029239257157e-07,4e-06,True
21,13,600.0,599.9999995064755,-4.93524453304417e-07,7e-06,True
21,14,400.0,399.99999979008584,-2.0991416249671602e-07,4.9999999999999996e-06,True
21,15,800.0,799.99999999716,-2.84001089312369e-09,9e-06,True
21,16,600.0,599.999999947825,-5.2174982556607574e-08,7e-06,True
21,17,600.0,599.9999999227214,-7.72786279412685e-08,7e-06,True
21,18,100.0,99.99999994810629,-5.189370710922958e-08,2e-06,True
21,19,400.0,399.9999999945803,-5.419678927864879e-09,4.9999999999999996e-06,True
21,20,1200.0,1199.9999999505771,-4.9422851589042693e-08,1.3000000000000001e-05,True
21,22,1800.0,1799.9999999998458,-1.5415935195051134e-10,1.9e-05,True
21,23,700.0,699.9999998150447,-1.8495529729989357e-07,8e-06,True
21,24,500.0,499.9999998458188,-1.5418117982335389e-07,6e-06,True
22,1,400.0,399.99999950212816,-4.978718379788916e-07,4.9999999999999996e-06,True
22,2,100.0,99.9999995020243,-4.97975705116005e-07,2e-06,True
22,3,100.0,99.99999950255746,-4.974425422688e-07,2e-06,True
22,4,400.0,399.9999999607324,-3.926760427930276e-08,4.9999999999999996e-06,True
22,5,200.0,199.99999996331923,-3.668077397378511e-08,3e-06,True
22,6,200.0,199.99999944988696,-5.50113043118472e-07,3e-06,True
22,7,500.0,499.999999987234,-1.2766008694597986e-08,6e-06,True
22,8,500.0,499.99999994872394,-5.1276060730742756e-08,6e-06,True
22,9,700.0,699.9999999799167,-2.008334831771208e-08,8e-06,True
22,10,2600.0,2599.999999986565,-1.3435055734589696e-08,2.7000000000000002e-05,True
22,11,1100.0,1099.999999975245,-2.4755081540206447e-08,1.2e-05,True
22,12,700.0,699.9999995032198,-4.967802169630886e-07,8e-06,True
22,13,1300.0,1299.9999995778378,-4.221622020850191e-07,1.4000000000000001e-05,True
22,14,1200.0,1199.9999999247725,-7.52274900150951e-08,1.3000000000000001e-05,True
22,15,2600.0,2599.9999999973143,-2.685737854335457e-09,2.7000000000000002e-05,True
22,16,1200.0,1199.9999999874174,-1.2582631825353019e-08,1.3000000000000001e-05,True
22,17,1700.0,1699.9999999838483,-1.6151716408785433e-08,1.8e-05,True
22,18,300.0,299.99999998769886,-1.2301143215154298e-08,4e-06,True
22,19,1200.0,1199.9999999947345,-5.265519575914368e-09,1.3000000000000001e-05,True
22,20,2400.0,2399.9999999901697,-9.830273484112695e-09,2.5e-05,True
22,21,1800.0,1799.9999999975225,-2.4774635676294565e-09,1.9e-05,True
22,23,2100.0,2099.9999999497313,-5.0268681661691517e-08,2.2e-05,True
22,24,1100.0,1099.9999998433416,-1.566584160173079e-07,1.2e-05,True
23,1,300.0,299.99999962623656,-3.737634415301727e-07,4e-06,True
23,3,100.0,99.9999996266657,-3.7333430213948304e-07,2e-06,True
23,4,500.0,499.9999996248208,-3.7517918372032e-07,6e-06,True
23,5,100.0,99.99999962250844,-3.7749155978872295e-07,2e-06,True
23,6,100.0,99.99999957027069,-4.297293116906076e-07,2e-06,True
23,7,200.0,199.99999993424058,-6.575942279596347e-08,3e-06,True
23,8,300.0,299.99999989573047,-1.042695316755271e-07,4e-06,True
23,9,500.0,499.9999999192773,-8.072271384662599e-08,6e-06,True
23,10,1800.0,1799.9999999335714,-6.64285835227929e-08,1.9e-05,True
23,11,1300.0,1299.999999939944,-6.005598152114544e-08,1.4000000000000001e-05,True
23,12,700.0,699.999999627328,-3.726720478880452e-07,8e-06,True
23,13,800.0,799.9999996281064,-3.718936341101653e-07,9e-06,True
23,14,1100.0,1099.9999999750412,-2.4958808353403583e-08,1.2e-05,True
23,15,1000.0,999.9999999443208,-5.5679151955700945e-08,1.1000000000000001e-05,True
23,16,500.0,499.9999999344242,-6.557581855304306e-08,6e-06,True
23,17,600.0,599.9999999308551,-6.914490313647548e-08,7e-06,True
23,18,100.0,99.99999993470549,-6.529451468395564e-08,2e-06,True
23,19,300.0,299.99999994174107,-5.8258933677279856e-08,4e-06,True
23,20,700.0,699.9999999371763,-6.282368758547818e-08,8e-06,True
23,21,700.0,699.9999998422987,-1.5770126537972828e-07,8e-06,True
23,22,2100.0,2099.999999947007,-5.299307304085232e-08,2.2e-05,True
23,24,700.0,699.9999999674496,-3.2550360629102215e-08,8e-06,True
24,1,100.0,99.99999965878688,-3.4121312353363464e-07,2e-06,True
24,4,200.0,199.99999965737118,-3.426288230912178e-07,3e-06,True
24,6,100.0,99.99999960282102,-3.971789794832148e-07,2e-06,True
24,7,100.0,99.99999982249044,-1.7750956260442763e-07,2e-06,True
24,8,200.0,199.9999997839803,-2.160197141165554e-07,3e-06,True
24,9,200.0,199.99999964122242,-3.5877758364222245e-07,3e-06,True
24,10,800.0,799.9999998612595,-1.3874046089767944e-07,9e-06,True
24,11,600.0,599.99999990917,-9.08299853108474e-08,7e-06,True
24,12,500.0,499.99999965987826,-3.4012174410236184e-07,6e-06,True
24,13,700.0,699.9999996606567,-3.393432734810631e-07,8e-06,True
24,14,400.0,399.999999944267,-5.573298267336213e-08,4.9999999999999996e-06,True
24,15,400.0,399.999999872009,-1.2799097248716862e-07,4.9999999999999996e-06,True
24,16,300.0,299.9999998226741,-1.7732588730723364e-07,4e-06,True
24,17,300.0,299.99999979757035,-2.0242964637873229e-07,4e-06,True
24,19,100.0,99.99999986942932,-1.3057068315447395e-07,2e-06,True
24,20,400.0,399.999999825426,-1.745739837133442e-07,4.9999999999999996e-06,True
24,21,500.0,499.99999987484904,-1.2515096159404493e-07,6e-06,True
24,22,1100.0,1099.9999998746948,-1.253051777894143e-07,1.2e-05,True
24,23,700.0,699.9999999692259,-3.0774117476539686e-08,8e-06,True
