path_id,o_zone_id,d_zone_id,volume,link_sequence,path_row_zero_based,class,raw_reconstructed_flow
348,5,13,800.0000000067155,11;8;7;37,347,major,199.99068393756116
349,5,13,-6.715573325611388e-09,11;10;33;37,348,minor,0.009316056894193958
350,5,14,400.0000000072165,11;10;34,349,major,99.5681989355168
351,5,14,-7.216467717219718e-09,13;25;27;34,350,minor,0.43180100126005533
352,5,15,800.0000000005007,13;25;28,351,major,199.02882898704135
353,5,15,1.8292431897234543e-08,11;10;34;41,352,minor,0.9424363684912287
354,5,15,-8.269536649725918e-09,12;16;22;49;53;57,353,minor,0.00352266150838329
355,5,15,-8.29248238226769e-09,13;25;29;49;53;57,354,minor,0.0035226615043691123
356,5,15,1.8292430452175265e-08,11;10;32;28,355,minor,0.01441049888106477
357,5,15,-8.269536648731776e-09,12;16;20;18;55;49;53;57,356,minor,0.003759826226226559
358,5,15,-8.845333116737566e-09,12;16;22;48;28,357,minor,0.0024540718199852762
359,5,15,-3.4085831159195793e-09,13;25;30;53;57,358,minor,0.0010648999879803792
360,5,16,1499.5483461271149,12;16;22,359,major,499.99468853071636
361,5,16,1.1877709730530718e-07,13;25;29,360,minor,6.570188837429214e-12
362,5,16,500.4516537541084,12;16;20;18;55,361,minor,0.005310857304387018
363,5,17,-7.653504548183747e-09,12;16;22;49,362,minor,8.665304584987155e-12
364,5,17,-7.695497008549732e-09,13;25;29;49,363,minor,4.610221926437674e-12
365,5,17,-7.653504546346406e-09,12;16;20;18;55;49,364,minor,0.0002371647264355764
366,5,17,800.0000000359468,13;25;30,365,major,199.9873045050528
367,5,17,-7.869067803255129e-09,11;10;32;29;49,366,minor,0.011955726559284216
368,5,17,-5.075212561472914e-09,13;25;28;45;58,367,minor,0.0005025734871724197
369,5,19,-7.997866290680168e-09,12;16;22;49;53,368,minor,0.0024577615190600616
370,5,19,-8.028518386217937e-09,13;25;29;49;53,369,minor,0.002457761515042553
371,5,19,400.0000000048133,13;25;28;45,370,major,99.02720619472854
372,5,19,-7.997866289339897e-09,12;16;20;18;55;49;53,371,minor,0.002694926236871103
373,5,19,3.642623670365496e-09,13;25;30;53,372,minor,1.5786885687596452e-12
374,5,19,-6.364379308026683e-09,12;16;20;18;56;61,373,minor,0.0016263363839998345
375,5,19,1.8292432123224627e-08,11;10;34;41;45,374,minor,0.9351822603656214
376,5,19,-8.156946586617516e-09,11;10;32;29;49;53,375,minor,0.014413488071595537
377,5,19,-6.495125566854515e-09,12;16;22;50;56;61,376,minor,0.006804853303184977
378,5,19,1.8292430677316728e-08,11;10;32;28;45,377,minor,0.007156390755457209
379,5,20,399.9999997993963,12;16;20;18;56,378,major,99.72327217671713
380,5,20,8.745896309640095e-08,12;16;22;50;56,379,minor,0.009229464018280023
381,5,20,4.5474755205827775e-08,13;25;29;50;56,380,minor,0.009229463820479296
382,5,20,-8.067608425558853e-09,12;16;22;49;53;59,381,minor,0.05117313645996714
383,5,20,-8.09617746085163e-09,13;25;29;49;53;59,382,minor,0.051173136456643065
384,5,20,4.547475530754902e-08,13;25;28;45;59,383,minor,0.04391603992521842
385,5,20,-8.067608424370776e-09,12;16;20;18;55;49;53;59,384,minor,0.05141030117778636
386,5,20,9.49786132311453e-10,13;25;30;53;59,385,minor,0.04871537476902645
387,5,20,4.547691015054308e-08,13;25;28;46;68,386,minor,0.011880326398160446
388,5,21,8.300690068426183e-09,13;25;28;46;69,387,minor,0.016204752408729095
389,5,21,400.0000000121448,11;8;7;37;39;75,388,major,95.99170973198889
390,5,21,-3.467717636934333e-09,12;16;20;18;56;62,389,minor,0.012627434334200348
391,5,21,1.1126062004141015e-09,11;10;34;42;73;75,390,minor,1.889136039627087
392,5,21,-4.570949937686247e-09,12;16;20;18;56;63;69,391,minor,0.01999029034820833
393,5,21,1.112606439869204e-09,11;10;34;41;46;69,392,minor,0.9561863405032762
394,5,21,1.1126062863438203e-09,11;10;34;42;72;69,393,minor,1.0514392185396286
395,5,21,-8.419028957595357e-09,12;16;22;49;53;57;46;69,394,minor,0.017272641666372046
396,5,21,-8.438203396949879e-09,13;25;29;49;53;57;46;69,395,minor,0.017272641662482213
397,5,21,1.112606231356506e-09,11;10;32;28;46;69,396,minor,0.028160478864773186
398,5,22,799.9999999516186,13;25;28;46,397,major,196.05231874912482
399,5,22,1.8292431897072492e-08,11;10;34;41;46,398,minor,0.9399822966750864
400,5,22,-2.2810643105607784e-09,12;16;20;18;56;63,399,minor,0.00378623841329849
401,5,22,1.829243083372692e-08,11;10;34;42;72,400,minor,1.0352351755296532
402,5,22,-8.269536649726514e-09,12;16;22;49;53;57;46,401,minor,0.0010685897045401016
403,5,22,-8.292482382268282e-09,13;25;29;49;53;57;46,402,minor,0.0010685897004974187
404,5,22,1.8983538703248256e-08,11;8;7;37;39;75;65,403,minor,0.053349848406693934
405,5,22,1.829243045201353e-08,11;10;32;28;46,404,minor,0.011956427064923225
406,5,22,-4.6691740797983084e-09,12;16;20;18;56;62;65,405,minor,0.012362725964843162
407,5,22,-1.96724130532566e-09,11;10;34;42;73;75;65,406,minor,1.8888713320577624
408,5,23,1.1763981948063757e-06,11;10;34;42,407,minor,1.0355004813185666
409,5,23,399.9999988806344,11;8;7;37;39;76,408,major,93.78207362012334
410,5,23,-7.222982496779158e-09,13;25;27;34;42,409,minor,1.0261845195335395
411,5,23,-7.222982498250672e-09,13;25;28;46;70,410,minor,0.0010459093604824887
412,5,23,-6.715573322455846e-09,11;10;33;37;39;76,411,minor,0.7640282096324131
413,5,23,-7.2229824978607205e-09,13;25;28;44;42,412,minor,0.5948860916770331
414,5,23,-7.471195015604445e-09,11;10;34;41;46;70,413,minor,0.9410275005018783
415,5,23,-5.445117116235771e-09,11;8;7;36;34;42,414,minor,1.0980839926346786
416,5,23,-7.957725314170197e-09,12;16;20;18;56;63;70,415,minor,0.004831447336976047
417,5,23,-7.774036423268537e-09,13;25;28;46;69;66;76,416,minor,0.752337892201616
418,6,1,1199.99999965158,14;3,417,major,299.9857532799273
419,6,1,3.484199864025899e-07,15;11;8;5,418,minor,0.014246623290380844
420,6,2,1600.0,14,419,major,399.9999999033206
421,6,3,38.41985765735788,15;11;8,420,minor,0.08944774361244956
422,6,3,1161.580142342642,14;3;2,421,major,299.9105521591931
423,6,4,1600.0,15;11,422,major,399.99999994304176
424,6,5,800.0,15,423,major,199.99999994562867
425,6,7,1600.0,16;20,424,major,399.99999947496
426,6,8,3200.0,16,425,major,799.999999512543
427,6,9,1600.0000000067778,15;13,426,major,399.9988263063077
428,6,9,-6.777843953425582e-09,16;21,427,minor,0.0011736254846502411
429,6,10,-8.585877474510051e-09,16;22;48,428,minor,0.0017936204539922562
430,6,10,3200.0000000239493,15;13;25,429,major,799.9961755205671
431,6,10,-8.585877473851107e-09,16;20;18;55;48,430,minor,0.0020307851718733005
432,6,10,-6.777843954232976e-09,16;21;25,431,minor,3.149931704360398e-12
433,6,11,1600.0000000162786,15;11;10,432,major,399.98989039618226
434,6,11,-9.062272654817571e-09,16;22;48;27,433,minor,0.00595157896486484
435,6,11,-7.216467720739815e-09,15;13;25;27,434,minor,0.004157958775758572
436,6,12,31.68646733941761,15;11;8;7,435,minor,0.019110191072597038
437,6,12,-6.715573254169128e-09,15;11;10;33,436,minor,0.014176219484519692
438,6,12,768.313532667298,14;3;2;7,437,major,199.96671349164646
439,6,13,27.32553483621236,15;11;8;7;37,438,minor,7.765847964691375e-10
440,6,13,-6.715573254171888e-09,15;11;10;33;37,439,minor,0.010833645575108186
441,6,13,772.6744651980292,14;3;2;7;37,440,major,199.96732397757063
442,6,13,-9.115931152415117e-09,16;20;18;56;62;66;74,441,minor,0.005583756131053705
443,6,13,-9.270538993620692e-09,16;22;48;27;33;37,442,minor,0.0033119093200529443
444,6,13,-9.139594036336045e-09,16;20;18;56;63;69;66;74,443,minor,0.0129466121549811
445,6,14,400.0000000726718,15;11;10;34,444,major,98.17111484329808
446,6,14,-8.715044920536097e-09,16;22;49;53;57;44,445,minor,0.0048823719620617045
447,6,14,-9.062272654415208e-09,16;22;48;27;34,446,minor,0.43511221052652915
448,6,14,-7.216467717221022e-09,15;13;25;27;34,447,minor,0.4333185899413494
449,6,14,-8.715044919989413e-09,16;20;18;55;49;53;57;44,448,minor,0.005119536679958375
450,6,14,-9.062272654543844e-09,16;22;48;28;44,449,minor,0.0038137822733810244
451,6,14,-7.216467718345888e-09,15;13;25;28;44,450,minor,0.0020201620862481673
452,6,14,-8.194379971808797e-09,16;20;18;56;61;57;44,451,minor,0.004050946826977209
453,6,14,-9.062272654126546e-09,16;20;18;55;48;27;34,452,minor,0.4353493752444668
454,6,14,-5.427564283068585e-09,15;11;8;7;36;34,453,minor,0.5052180635664839
455,6,15,-7.613260135175004e-09,16;22;49;53;57,454,minor,0.006834570805293122
456,6,15,-7.6132601332629e-09,16;20;18;55;49;53;57,455,minor,0.007071735523058724
457,6,15,-8.585877474050905e-09,16;22;48;28,456,minor,0.00576598111934315
458,6,15,800.0000000357226,15;13;25;28,457,major,198.99989830669435
459,6,15,-4.860477882044884e-09,16;20;18;56;61;57,458,minor,0.006003145663458217
460,6,15,-4.86047721762995e-09,16;20;18;56;63;67,459,minor,0.009315055020971463
461,6,15,-8.585877473391941e-09,16;20;18;55;48;28,460,minor,0.006003145837224
462,6,15,-6.777843951812275e-09,16;21;25;28,461,minor,0.003972360664909247
463,6,15,-5.117934793911481e-09,16;22;50;56;61;57,462,minor,0.011181662579744303
464,6,15,1.8292431897271654e-08,15;11;10;34;41,463,minor,0.9439539571809274
465,6,16,3002.148019566724,16;22,464,major,899.9131484446477
466,6,16,597.8519804332765,16;20;18;55,465,minor,0.08685099561727283
467,6,17,1502.6589637036031,16;22;49,466,major,499.920771471965
468,6,17,497.3410362963968,16;20;18;55;49,467,minor,0.07922794319635496
469,6,18,399.99999991254106,16;20;18,468,major,99.99358866684811
470,6,18,8.745896311683287e-08,16;22;50,469,minor,0.006410807653278158
471,6,19,-5.543889337717642e-09,16;22;49;53,470,minor,0.005769670810683039
472,6,19,-5.543889331219708e-09,16;20;18;55;49;53,471,minor,0.006006835528203094
473,6,19,800.0000000110878,16;20;18;56;61,472,major,199.98822294976316
474,6,20,1199.9999999206086,16;20;18;56,473,major,299.9329730527731
475,6,20,8.745895932050551e-08,16;22;50;56,474,minor,0.012541373448566581
476,6,20,-8.067608427019667e-09,16;22;49;53;59,475,minor,0.05448504575878489
477,6,21,399.9999999104521,16;20;18;56;62,476,major,99.7149681459831
478,6,21,2.2145623507958542e-08,16;20;18;56;63;69,477,minor,0.02330219984599982
479,6,21,-7.914219364851992e-09,16;22;49;53;57;46;69,478,minor,0.02058455096057607
480,6,21,8.745896310767537e-08,16;22;50;56;62,479,minor,0.021117861423498863
481,6,21,-8.067608425554432e-09,16;22;49;53;59;62,480,minor,0.06306153339326799
482,6,21,1.4172594148410244e-08,16;22;50;56;63;69,481,minor,0.02848071669206341
483,6,21,-7.91421936343648e-09,16;20;18;55;49;53;57;46;69,482,minor,0.02082171567837729
484,6,21,-8.697250944667555e-09,16;22;48;28;46;69,483,minor,0.019515961279301886
485,6,21,-8.177184564364841e-09,16;22;49;53;59;63;69,484,minor,0.07042438941704132
486,6,21,6.54116347531152e-09,15;13;25;28;46;69,485,minor,0.017722341075254777
487,6,22,799.9999999143763,16;20;18;56;63,486,major,199.87959723849792
488,6,22,-7.769492024459088e-09,16;22;49;53;57;46,487,minor,0.004380499002597599
489,6,22,7.230490671067487e-09,16;20;18;56;62;65,488,minor,0.015674635278107134
490,6,22,8.745896026741615e-08,16;22;50;56;63,489,minor,0.012276665133552078
491,6,22,-7.7694920228182e-09,16;20;18;55;49;53;57;46,490,minor,0.004617663720381471
492,6,22,-8.067608426652961e-09,16;22;49;53;59;63,491,minor,0.05422033745427836
493,6,22,-8.642225101077882e-09,16;22;48;28;46,492,minor,0.003311909315204746
494,6,22,2.4075258544740697e-08,15;13;25;28;46,493,minor,0.001518289142028284
495,6,22,-5.5340679409219635e-09,16;20;18;56;61;57;46,494,minor,0.0035490738649933407
496,6,22,4.64184961618148e-09,16;22;50;56;62;65,495,minor,0.020853152172099515
497,6,23,1.1763981949665869e-06,15;11;10;34;42,496,minor,1.0370180708870296
498,6,23,-6.976584442450403e-09,16;20;18;56;63;70,497,minor,0.008143356631617193
499,6,23,-8.716434971586869e-09,16;22;49;53;57;46;70,498,minor,0.0054257079179989565
500,6,23,-7.427906861166276e-09,16;20;18;56;62;66;76,499,minor,0.752072483326718
501,6,23,399.9999988862695,15;11;8;7;37;39;76,500,major,96.80293417071049
502,6,23,-7.618462695134798e-09,16;20;18;56;63;69;66;76,501,minor,0.7594353394166347
503,6,23,-7.067556036399532e-09,16;22;50;56;63;70,502,minor,0.013321873552548588
504,6,23,-8.716434971500517e-09,16;22;49;53;57;44;42,503,minor,0.5992658906779852
505,6,23,-7.427906855925068e-09,16;20;18;56;62;65;70,504,minor,0.016719844192308514
506,6,23,-8.716434971049621e-09,16;20;18;55;49;53;57;46;70,505,minor,0.005662872635894822
507,6,24,-7.427906861075073e-09,16;20;18;56;62;66,506,minor,1.3076338623019268e-11
508,6,24,400.0000000633146,15;11;8;7;37;39,507,major,96.46913189098237
509,6,24,-7.618462695056639e-09,16;20;18;56;63;69;66,508,minor,0.0073628560313376
510,6,24,-8.848225109206581e-09,16;22;49;53;57;46;69;66,509,minor,0.0046452073149831075
511,6,24,1.1126062004882963e-09,15;11;10;34;42;73,510,minor,1.838161153151588
512,6,24,-7.61846269463657e-09,16;20;18;56;63;70;73,511,minor,0.8092870509005116
513,6,24,-7.494042956620516e-09,16;22;50;56;62;66,512,minor,0.005178516934741639
514,6,24,-8.848225109107138e-09,16;22;49;53;57;46;70;73,513,minor,0.806569402677245
515,6,24,-8.896590526987598e-09,16;22;49;53;59;62;66,514,minor,0.04712218976381535
516,6,24,-7.67527050585834e-09,16;22;50;56;63;69;66,515,minor,0.012541372953681504
517,7,1,1999.9999995894905,17;19;14;3,516,major,499.97382400459975
518,7,1,3.484199744608865e-07,17;19;15;11;8;5,517,minor,0.01640604897106862
519,7,1,6.208947292473735e-08,18;55;47;19;14;3,518,minor,0.009769312299836116
520,7,2,800.0,17;19;14,519,major,199.9999993659736
521,7,3,25.8475699511712,17;19;15;11;8,520,minor,0.0850073382937262
522,7,3,374.15242998673926,17;19;14;3;2,521,major,99.8942880031695
523,7,3,6.208950994475531e-08,18;55;47;19;15;11;8,522,minor,0.020704023995335663
524,7,4,1600.0,17;19;15;11,523,major,399.9999994056947
525,7,5,800.0,17;19;15,524,major,199.99999940828164
526,7,6,1600.0,17;19,525,major,399.99999946265297
527,7,8,4000.0,17,526,major,999.9999999614898
528,7,9,-7.573263776881433e-09,18;55;48;26,527,minor,0.0013590101026598467
529,7,9,2400.00000003206,17;21,528,major,599.9908737900779
530,7,9,-8.487392326659912e-09,17;19;15;13,529,minor,0.003333051065312634
531,7,9,-8.261653882158348e-09,17;22;48;26,530,minor,0.004434108705289597
532,7,9,-7.736841961231078e-09,18;55;49;51;26,531,minor,2.3168481022572962e-12
533,7,10,7600.000000003872,18;55;48,532,major,1899.9984431629105
534,7,10,-3.871923112426149e-09,17;22;48,533,minor,0.0015568099159199572
535,7,11,-5.7195036921026386e-09,18;55;48;27,534,minor,0.0026396698226011928
536,7,11,-7.479845700639474e-09,17;22;48;27,535,minor,0.005714768425884087
537,7,11,-6.6871423493391105e-09,17;19;15;11;10,536,minor,0.015632740528691597
538,7,11,-6.2035231395132125e-09,18;55;49;51;27,537,minor,0.0012806597238275153
539,7,11,2000.0000000339771,17;21;25;27,538,major,499.9685690729474
540,7,11,-7.887233292161047e-09,18;55;49;53;57;44;40,539,minor,0.006163031589228707
541,7,12,41.56333618358566,17;19;15;11;8;7,540,minor,0.035895364298297316
542,7,12,-5.766849857205293e-09,18;55;48;27;33,541,minor,0.0033425740896815825
543,7,12,5.1970397237041145e-06,18;56;62;66;74;38,542,minor,1.9149432040066472e-11
544,7,12,-7.496332308331212e-09,17;22;48;27;33,543,minor,0.006417672693557364
545,7,12,-6.715573256684624e-09,17;19;15;11;10;33,544,minor,0.016335644796265425
546,7,12,2.194092946928397e-08,18;56;63;69;66;74;38,545,minor,0.007362856090137329
547,7,12,2758.436658539623,17;19;14;3;2;7,546,major,699.1095746552378
548,7,12,2.1940929605719168e-08,18;56;63;70;73;74;38,547,minor,0.8092870567020775
549,7,12,-6.240813921074677e-09,18;55;49;51;27;33,548,minor,0.001983563991036455
550,7,12,6.208950689510763e-08,18;55;47;19;15;11;8;7,549,minor,0.009799976938503485
551,7,13,1599.9999997148716,18;56;62;66;74,550,major,397.5325406590356
552,7,13,2.214562313343212e-08,18;56;63;69;66;74,551,minor,0.00939753836016683
553,7,13,2.214562319516229e-08,18;56;63;70;73;74,552,minor,0.8113217390541817
554,7,13,2.7487387399271297e-07,17;19;15;11;8;7;37,553,minor,0.00215942574719441
555,7,13,-5.828841868169845e-09,18;55;48;27;33;37,554,minor,1.8185583941510153e-10
556,7,13,1.2176678306870784e-09,18;56;62;65;70;73;74,555,minor,0.8198982180967513
557,7,13,-7.91421936540245e-09,18;55;49;53;57;46;69;66;74,556,minor,0.0069170542914855915
558,7,13,-6.078829017530221e-09,18;56;61;57;46;69;66;74,557,minor,0.0058484644346199766
559,7,13,-7.914219365077183e-09,18;55;49;53;57;46;70;73;74,558,minor,0.8088412492792467
560,7,13,-7.518147931193782e-09,17;22;48;27;33;37,559,minor,0.0030750987828746523
561,7,14,-5.543889331061525e-09,18;55;49;53;57;44,560,minor,0.0015704628222944494
562,7,14,777.3106546656647,18;56;61;57;44,561,major,197.89095982385155
563,7,14,-8.049091422781291e-09,18;55;48;27;34,562,minor,0.43180030116993146
564,7,14,10.743494777048255,18;56;63;67;44,563,minor,0.013069367814834587
565,7,14,11.945850595917175,18;56;63;70;71,564,minor,0.026491808603401834
566,7,14,-7.419982530901309e-09,17;22;49;53;57;44,565,minor,0.004645561424635625
567,7,14,-8.049091423329803e-09,18;55;48;28;44,566,minor,0.0005018731352748607
568,7,14,7.230497814989739e-09,18;56;62;66;76;71,567,minor,0.7512919827583985
569,7,14,-8.278290613381641e-09,17;19;15;11;10;34,568,minor,0.44479337193456586
570,7,14,-8.52019565906841e-09,17;22;48;27;34,569,minor,0.43487539987420193
571,7,15,-5.543889334830901e-09,18;55;49;53;57,570,minor,0.0035226616661955257
572,7,15,1989.167459343508,18;56;61;57,571,major,499.94771975797244
573,7,15,10.83254067879476,18;56;63;67,572,minor,0.01983408737130965
574,7,15,-7.419982532156758e-09,17;22;49;53;57,573,minor,0.006597760270367771
575,7,15,-8.049091424044131e-09,18;55;48;28,574,minor,0.0024540719816212586
576,7,15,7.230498491245968e-09,18;56;62;65;67,575,minor,0.014342468737477979
577,7,15,-8.520195659794262e-09,17;22;48;28,576,minor,0.005529170584758436
578,7,16,5600.0,18;55,577,major,1399.9999999992601
579,7,17,4000.000000003872,18;55;49,578,major,999.9969248753897
580,7,17,-3.871923111360595e-09,17;22;49,579,minor,0.0030750987666903207
581,7,18,800.0,18,580,major,199.99999999954136
582,7,19,-5.543889334239063e-09,18;55;49;53,581,minor,0.0024577616786570847
583,7,19,1600.000000012964,18;56;61,582,major,399.99200935918157
584,7,19,-7.419982531959617e-09,17;22;49;53,583,minor,0.0055328602818302056
585,7,20,2000.0,18;56,584,major,499.99999999702044
586,7,21,799.9999999918474,18;56;62,585,major,199.94677012103858
587,7,21,2.2145623259501332e-08,18;56;63;69,586,minor,0.019753125966993634
588,7,21,-7.914219364743757e-09,18;55;49;53;57;46;69,587,minor,0.01727264182462518
589,7,21,-6.0788290152135185e-09,18;56;61;57;46;69,588,minor,0.016204051958256194
590,7,22,2000.0000000060727,18;56;63,589,major,499.9868058373132
591,7,22,7.230490611078549e-09,18;56;62;65,590,minor,0.012125561425568029
592,7,22,-7.769492023731017e-09,18;55;49;53;57;46,591,minor,0.0010685898668858218
593,7,22,-5.5340679446111634e-09,18;56;61;57;46,592,minor,1.5464851621516118e-11
594,7,23,800.0000000304689,18;56;63;70,593,major,196.79998015189915
595,7,23,7.230490411055689e-09,18;56;62;66;76,594,minor,0.7485234093999431
596,7,23,1.2176677406498054e-09,18;56;63;69;66;76,595,minor,0.7558862631442711
597,7,23,7.230490671169025e-09,18;56;62;65;70,596,minor,0.0131707703381191
598,7,23,-7.769492022816493e-09,18;55;49;53;57;46;70,597,minor,0.00211379877971829
599,7,23,-5.534067940915174e-09,18;56;61;57;46;70,598,minor,0.0010452089271290599
600,7,23,-7.769492022552669e-09,18;55;49;53;57;44;42,599,minor,0.5959539812585386
601,7,23,-8.364708309024055e-09,17;22;49;53;57;46;70,600,minor,0.005188897382667701
602,7,23,-8.642225100111219e-09,18;55;48;27;34;42,601,minor,1.026183819991854
603,7,23,-8.067608425463654e-09,18;55;49;53;59;63;70,602,minor,0.05195363723106172
604,7,24,399.9999999905448,18;56;62;66,603,major,96.72527887664914
605,7,24,2.2145623509039988e-08,18;56;63;69;66,604,minor,0.0038137822058118137
606,7,24,2.21456235707348e-08,18;56;63;70;73,605,minor,0.8057379828998268
607,7,24,-7.914219363431862e-09,18;55;49;53;57;46;69;66,606,minor,0.0013332981768631458
608,7,24,1.2176678880712312e-09,18;56;62;65;70;73,607,minor,0.8143144620008249
609,7,24,-6.07882901059924e-09,18;56;61;57;46;69;66,608,minor,0.00026470832512168196
610,7,24,-7.914219363106594e-09,18;55;49;53;57;46;70;73,609,minor,0.8032574931646242
611,7,24,-8.067608424362419e-09,18;55;49;53;59;62;66,610,minor,0.043810280608078414
612,7,24,-6.0788290094552835e-09,18;56;61;57;46;70;73,611,minor,0.8021889025769611
613,8,1,3199.99999965158,19;14;3,612,major,799.9851501655895
614,8,1,3.484199677500113e-07,19;15;11;8;5,613,minor,0.014849238791249886
615,8,2,1600.0,19;14,614,major,399.99999940448373
616,8,3,32.91109762284389,19;15;11;8,615,minor,0.08647190720012854
617,8,3,767.0889023771562,19;14;3;2,616,major,199.91352749676855
618,8,4,2800.0,19;15;11,617,major,699.9999994442048
619,8,5,2000.0,19;15,618,major,499.9999994467918
620,8,6,3200.0,19,619,major,799.9999995011631
621,8,7,4000.0,20,620,major,999.9999999624171
622,8,9,3200.00000002501,21,621,major,799.9922319950151
623,8,9,-8.487392326715783e-09,19;15;13,622,minor,0.0017762411500988687
624,8,9,-8.261653882234502e-09,22;48;26,623,minor,0.0028772987902517394
625,8,9,-8.26165388125143e-09,20;18;55;48;26,624,minor,0.00311446350809395
626,8,10,-7.479845701168002e-09,22;48,625,minor,4.2989778403779155e-12
627,8,10,-7.479845699100415e-09,20;18;55;48,626,minor,0.0002371647220488285
628,8,10,6400.00000001496,21;25,627,major,1599.999762828141
629,8,11,-7.479845700927756e-09,22;48;27,628,minor,0.004157958511454785
630,8,11,-6.6871423498022315e-09,19;15;11;10,629,minor,0.014075930614879162
631,8,11,-7.479845698860149e-09,20;18;55;48;27,630,minor,0.004395123229204573
632,8,11,3200.0000000462187,21;25;27,631,major,799.9621301263257
633,8,11,-8.487392326715793e-09,19;15;13;25;27,632,minor,0.004760574176845334
634,8,11,-7.655803708331335e-09,22;49;51;27,633,minor,0.0027989484114215313
635,8,11,-8.428899095276036e-09,22;49;53;57;44;40,634,minor,0.007681320278147857
636,8,12,43.799116735958016,19;15;11;8;7,635,minor,0.02640599810193578
637,8,12,-7.496332308227034e-09,22;48;27;33,636,minor,0.004860862779115224
638,8,12,-6.715573256513365e-09,19;15;11;10;33,637,minor,0.014778834882431147
639,8,12,2356.200882912961,19;14;3;2;7,638,major,599.9457884372168
640,8,12,-7.496332306055162e-09,20;18;55;48;27;33,639,minor,0.005098027496866678
641,8,12,3.7278923169606e-07,21;25;27;33,640,minor,0.0030672428894708004
642,8,13,35.862407801735785,19;15;11;8;7;37,641,minor,0.0036587453025305194
643,8,13,-3.737178802812652e-09,20;18;56;62;66;74,642,minor,0.0037901356706920505
644,8,13,-6.715573256512498e-09,19;15;11;10;33;37,643,minor,0.011436260973019502
645,8,13,-7.49633230822661e-09,22;48;27;33;37,644,minor,0.001518288868398887
646,8,13,-4.758384857741785e-09,20;18;56;63;69;66;74,645,minor,0.01115299168035977
647,8,13,2364.137592246716,19;14;3;2;7;37,646,major,598.3276022610517
648,8,13,-8.435322314593019e-09,22;49;53;57;46;69;66;74,647,minor,0.008435342980543326
649,8,13,-4.758384855438464e-09,20;18;56;63;70;73;74,648,minor,0.8130771854027505
650,8,13,-4.1153340242657615e-09,22;50;56;62;66;74,649,minor,0.008968652584325928
651,8,13,-8.435322314401561e-09,22;49;53;57;46;70;73;74,650,minor,0.8103595381772469
652,8,14,-5.543889340697001e-09,22;49;53;57;44,651,minor,0.00308875150735545
653,8,14,-7.605563427512343e-09,19;15;11;10;34,652,minor,0.44323656187042637
654,8,14,-8.049091424607181e-09,22;48;27;34,653,minor,0.433318589856894
655,8,14,-5.543889334199742e-09,20;18;55;49;53;57;44,654,minor,0.0033259162248756025
656,8,14,-8.049091425155642e-09,22;48;28;44,655,minor,0.002020161822237722
657,8,14,1577.0985941389051,20;18;56;61;57;44,656,major,398.1978048461009
658,8,14,-8.049091423376019e-09,20;18;55;48;27;34,657,minor,0.4335557545747114
659,8,14,-1.3629730968101402e-09,21;25;27;34,658,minor,0.43152496796391937
660,8,14,10.824660764149426,20;18;56;63;67;44,659,minor,0.019150933352382937
661,8,14,12.076745141148727,20;18;56;63;70;71,660,minor,0.032973432532380276
662,8,15,-5.54388934173586e-09,22;49;53;57,661,minor,0.005040950351256207
663,8,15,-5.5438893352371324e-09,20;18;55;49;53;57,662,minor,0.005278115068776512
664,8,15,-8.049091425352226e-09,22;48;28,663,minor,0.0039723606685835855
665,8,15,2389.151312425054,20;18;56;61;57,664,major,599.9556087656605
666,8,15,10.848687602131436,20;18;56;63;67,665,minor,0.0258902238656378
667,8,15,-8.04909142412111e-09,20;18;55;48;28,666,minor,0.004209525386400466
668,8,16,8800.0,22,667,major,2199.999999927722
669,8,17,4951.421130424114,22;49,668,major,1399.9552589433238
670,8,17,648.5788695758858,20;18;55;49,669,minor,0.04474095929465349
671,8,18,1200.0,20;18,670,major,299.9999999619584
672,8,19,-5.543889342034691e-09,22;49;53,671,minor,0.003976050363717759
673,8,19,-5.543889335533157e-09,20;18;55;49;53,672,minor,0.004213215081237939
674,8,19,2800.000000011088,20;18;56;61,673,major,699.9918106781141
675,8,20,3599.999999920609,20;18;56,674,major,899.9365607811998
676,8,20,8.745895805510395e-08,22;50;56,675,minor,0.010747752928138968
677,8,20,-8.067608427510061e-09,22;49;53;59,676,minor,0.05269142530955637
678,8,21,1599.9999999230722,20;18;56;62,677,major,399.7290804328376
679,8,21,2.2145623134309333e-08,20;18;56;63;69,678,minor,0.021508579384145854
680,8,21,-7.914219366817207e-09,22;49;53;57;46;69,679,minor,0.01879093051148506
681,8,21,8.74589588455248e-08,22;50;56;62,680,minor,0.019324240903071346
682,8,21,-8.067608427203691e-09,22;49;53;59;62,681,minor,0.061267912944039396
683,8,21,1.4172593924312696e-08,22;50;56;63;69,682,minor,0.026687096237359896
684,8,21,-7.914219365401769e-09,20;18;55;49;53;57;46;69,683,minor,0.019028095229286
685,8,21,-8.69725094542998e-09,22;48;28;46;69,684,minor,0.017722340829508798
686,8,21,-8.177184565817344e-09,22;49;53;59;63;69,685,minor,0.06863076896771429
687,8,21,-6.078829017527904e-09,20;18;56;61;57;46;69,686,minor,0.017959505361306638
688,8,22,1999.999999947094,20;18;56;63,687,major,499.89370952517254
689,8,22,-7.769492025372137e-09,22;49;53;57;46,688,minor,0.0025868785536361655
690,8,22,7.230490611061344e-09,20;18;56;62;65,689,minor,0.01388101482962937
691,8,22,8.745895856107823e-08,22;50;56;63,690,minor,0.010483044613124735
